0.97	0.390276428
0.98	0.382739759
0.99	0.37527357
1	0.367879441
1.01	0.360558882
1.02	0.353313328
1.03	0.34614414
1.04	0.339052607
1.05	0.332039945
1.06	0.325107299
1.07	0.318255742
1.08	0.311486276
1.09	0.304799834
1.1	0.298197279
1.11	0.291679407
1.12	0.285246945
1.13	0.278900553
1.14	0.272640828
1.15	0.266468298
1.16	0.260383431
1.17	0.254386631
1.18	0.248478241
1.19	0.242658542
1.2	0.236927759
1.21	0.231286055
1.22	0.22573354
1.23	0.220270267
1.24	0.214896234
1.25	0.209611387
1.26	0.204415621
1.27	0.19930878
1.28	0.194290659
1.29	0.189361006
1.3	0.184519524
1.31	0.179765869
1.32	0.175099657
1.33	0.170520458
1.34	0.166027806
1.35	0.161621192
1.36	0.157300074
1.37	0.153063869
1.38	0.148911963
1.39	0.144843707
1.4	0.140858421
1.41	0.136955394
1.42	0.133133885
1.43	0.129393129
1.44	0.12573233
1.45	0.12215067
1.46	0.118647306
1.47	0.115221375
1.48	0.111871991
1.49	0.108598248
1.5	0.105399225
1.51	0.102273979
1.52	0.099221555
1.53	0.096240982
1.54	0.093331277
1.55	0.090491442
1.56	0.08772047
1.57	0.085017344
1.58	0.082381037
1.59	0.079810516
1.6	0.07730474
1.61	0.074862663
1.62	0.072483234
1.63	0.070165398
1.64	0.067908097
1.65	0.065710273
1.66	0.063570866
1.67	0.061488814
1.68	0.05946306
1.69	0.057492545
1.7	0.055576213
1.71	0.053713012
1.72	0.051901894
1.73	0.050141814
1.74	0.048431735
1.75	0.046770622
1.76	0.04515745
1.77	0.043591199
1.78	0.042070857
1.79	0.040595421
1.8	0.039163895
1.81	0.037775294
1.82	0.03642864
1.83	0.035122968
1.84	0.033857322
1.85	0.032630756
1.86	0.031442336
1.87	0.030291141
1.88	0.029176257
1.89	0.028096788
1.9	0.027051847
1.91	0.026040559
1.92	0.025062063
1.93	0.024115512
1.94	0.02320007
1.95	0.022314915
1.96	0.021459239
1.97	0.020632248
1.98	0.01983316
1.99	0.019061208
2	0.018315639
2.01	0.017595713
2.02	0.016900704
2.03	0.016229901
2.04	0.015582606
2.05	0.014958135
2.06	0.014355818
2.07	0.013774999
2.08	0.013215036
2.09	0.012675301
2.1	0.012155178
2.11	0.011654068
2.12	0.011171381
2.13	0.010706545
2.14	0.010258999
2.15	0.009828195
2.16	0.009413598
2.17	0.009014688
2.18	0.008630956
2.19	0.008261906
